﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5zueWuYyVvAMXWk8ecHCV3","The One You Left Behind (feat. Vök) - [Yotto's Mirage Mix]","Yotto, Vök","Global Underground: Select #4/Unmixed","1","12","498164","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3njVmBxZMElnsAzT3IFHTA","Hypnotic - Original Mix","Mat.Joe","Showtime EP","1","2","423937","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4mjFrVIEYSREo5PsY58aFH","Electricity - Original Mix","Lee Foss, MK, Anabel Englund","Hot Creations present Hot High Lights","1","1","335389","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5hVQYyRLy3JNNwYBLqfWVL","Like An Animal (Yotto Remix)","RÜFÜS DU SOL, Yotto","Like An Animal (Remixes)","1","4","423399","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4b2rCdZalpHEiqyhsRI3Py","Beg - Hot Since 82 Future Remix","Yousef","Ultra Worldwide: Ibiza","1","9","377853","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:7vPuHHGzG0WFDcJ9s0pVnx","Arppyrei","ZAC","Kick Bass Brazil, Vol. 2","1","10","362880","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5WQKfzBGRvQNtTW0hC34Pa","Ridin' Higher - Original Mix","Frey","On Top of the World","1","1","324625","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:71eGoHtqmaCACe2BGudxQ3","Pour Over - Kyle Watson Remix","Vintage Culture, Adam K, Kyle Watson","Pour Over (The Remixes)","1","1","393902","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0RMQgXHIBTsAVcaS7qahLq","What To Do - &ME Remix","Guy Gerber, &ME","What To Do (Remixes)","1","1","504590","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:7e43Z1p7ExscNvyjUXrK64","Disarray - Original Mix","Tube & Berger, Richard Judge","Dis EP","1","1","351602","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:72rmYqsonOsk0Lpm5ACp92","Nobody Else","NTFO, Karmon","Wowshit","1","1","432587","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2Mo3CHNehqar3bSfILavqq","Everyday - Original Mix","Vintage Culture & theDuo","Everyday's a G-Thing","1","2","379842","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:7zcBNkHWuPJSiSQjld4c9m","Holding on for Life - Solomun Remix","Broken Bells, Solomun","Holding On for Life (Solomun Remix)","1","2","572773","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0Xd3wb6PXGZmCFEGQ8YRU6","Somebody's Watching Me - Fab Remix Edit","Michael Rockwell, Fab","CAPP Records, The Best Of House, Vol 2 (1995- 2002 Classic Disco House Club Anthems)","1","2","219599","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1KqfBx5JOIw4G1pQslFk6V","We Got Ticket to Moonost","Ost & Kjex","Cajun Lunch","1","2","328330","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1MNsq5Q95TQls1XcLiv98S","Portland - Radio Edit","Watermät, Moguai","Portland (Radio Edit)","1","1","202917","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3npxGyRpSmxS7mlN5ndjNS","Something We All Adore - Original Mix","Solomun","Something We All Adore","1","1","477120","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1tZAItoxjBxH9C8to89b4c","Pump It Up - Extended Mix","Endor","Pump It Up","1","2","368991","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:7D0equA517F8LOviGj3HrW","Billy Drumz - 2020 Y.E.A.H Dubb","Luca Debonaire","Billy Drumz","1","1","346874","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4A23J68yKOaxCQ9hHghrM6","A Deeper Love - Sam Halabi Radio Remix","Aretha Franklin, Sam Halabi","A Deeper Love (Sam Halabi Radio Remix)","1","1","167933","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0eCfnYz96UNZgASCDbjn3Y","Let It Rip - DES3ETT Extended Remix","Afrojack, BROHUG, TITUS, DES3ETT","Let It Rip","1","9","278836","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4O9bzOcykFquzY9LANLDUe","White Space - Original Club Mix","Jean Bacarreza, Afrobeat, Antdot, Tenisara","Squad Goals, Vol. 2 (Croatia Squad Presents Various Artists)","1","8","426463","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0mJXMlZntHgMGKUyrPkMcp","The Sound of Violence","Cassius","Au Rêve (Deluxe Edition)","1","2","433000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2dxiLe0Pq6pG058eYMbrn7","Neutron Dance","Krystal Klear","The Division","1","1","396435","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5PIXLaIVDgwJGPoa5vVYhh","All I Need - Extended Mix","Shiba San, Tim Baresko","All I Need (Extended Mix)","1","1","369620","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:39RJQzymqikCLX67DJe0PK","Blush - Vintage Culture Remix","Elekfantz, Vintage Culture","Blush (Vintage Culture Remix)","1","1","338000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5fs1XpKck9G2DoE4VioPSy","Wolliner - Club Mix","Erik Hagleton","Wolliner (The Remixes)","1","5","328276","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0NQKRXXb3wcpYsdmZ7jZiI","Black Hole - Gui Boratto Extended Rework","Ben Böhmer, Monolink, Gui Boratto","Black Hole (The Remixes)","1","4","443438","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2vKJh07PrIKnZBXCoMIyhT","XTC - Sosa Remix","Solardo, Eli Brown, Sosa UK","XTC (Sosa Remix)","1","1","251065","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6D8LWa91HRTIL6eosLMS2s","528Hz","Rampa","The Touch","1","2","433920","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4muaOKqtATU9hT6YyoVzic","The Very Next Day - Adriatique Remix","Flowers, Sea Creatures, Wrong Jeremy, Adriatique","Afternoons & Afterhours Remixes","1","1","548791","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0yio1VWDBApjUZXFYbTqbQ","Vip","Nopopstar","Kolombo & Loulou Players Present Best of Loulou Records 2015","1","11","268016","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2s7cvYJ541VRjPqKBOBjGw","Pop That","Kolombo, Branzei","Pop That","1","1","314880","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4uXNIkKQCS0ER3KIBEgjk9","That's Why - Vintage Culture Remix","Vintage Culture, Dashdot","Vintage Culture & Friends 2","1","2","251803","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1OcJh9JMYaSC8nHHBg2AhO","Arpolodic","Low Disco","Low Disco","1","1","262974","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2SEmEXWPSai77TXXJnlQpM","The Show - Original Mix","AFFKT, Sutja Gutierrez","The Show","1","1","379080","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4tBYxCOPJXS2HefP749FWK","We Are Mirage","Eric Prydz, Empire of the Sun","Every Day","1","2","379344","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1kRIx1VjgdEknv0ZuVflxW","Take My Hand","Karmon, Terry Shand","Feel It (feat. Terry Shand)","1","1","460507","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3nZBvn4HuIrdrwaTEgUqbq","The Calling - Extended Mix","Eelke Kleijn","The Calling","1","2","492026","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1SWyGZhn3nyLUZRfWvQ0to","Customer Is King","Solomun","Customer Is King EP","1","1","476237","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3pyWh2xEsBcF3bFzw4ZVxA","The Runner - RÜFÜS DU SOL Remix","Foals, RÜFÜS DU SOL","The Runner (RÜFÜS DU SOL Remix)","1","1","568912","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1EwykmQNl2DhJQzaDXsfOT","Too Late","Gui Boratto","Le Rouge Verbier après ski (Mixed & compiled by Stefan Lindblom)","1","10","511913","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0SOBlTIiTRE5wuah86eR1t","Hey Hey - Riva Starr Paradise Garage Club Mix","Dennis Ferrer, Riva Starr","Hey Hey (Riva Starr Paradise Garage Remix)","1","2","445744","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3ysPRCYrgKC1i4o02VYDy6","Yeah Yeah - D Ramirez Vocal Club Mix","Bodyrox","Yeah Yeah","1","3","498280","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3de3pLWU48fpTNlSuM6tyR","Adieu","Tchami","Adieu","1","1","413333","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2vCRVUl5K1CUy11adrA8Ne","Tivoli","Steve Angello","Tivoli","1","1","443872","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:148zSaXQsRjfE84hrOKS8l","When Dark Becomes Light","Karmon","Feel It (feat. Terry Shand)","1","3","489515","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6CzPomD7HwTA8M2FG9pVgQ","Everybody Needs Somebody - Faze Action Remix","Kola Kube, Diane Charlemagne, Faze Action","Joey Negro presents Nu Disco Daze & Re-Edit Nights","1","1","449491","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4h9vrb0wlBcjnhqUZTOc7D","KISOMMA - Ryan Murgatroyd Remix","John Monkman, Ryan Murgatroyd","KISOMMA - Remixes","1","2","397694","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:73jg7bVVMpht7GF1QYVkl5","Leave The World Behind","Axwell, Sebastian Ingrosso, Steve Angello, Laidback Luke, Deborah Cox","Leave The World Behind","1","2","410493","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6uDsLovVE9XNBCDNH1R4h0","Insomnia - Moody Mix","Faithless, Rollo Armstrong, Sister Bliss","Reverence / Irreverence","2","8","640933","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3rIP5Pi9UUm60jKhS8YtTT","Eye On Me","Kant","Freakish Mind","1","4","365900","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5sGVj9Ft8uFTKUn7urDr1w","Let's Make Mistakes (Club)","Storm Queen","Let's Make Mistakes","1","1","494680","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0Nn9bzI8qtC5phC3zzQvK2","Missing You","Icarus","SubSoul & Friends, Vol. 1 - EP","1","1","361270","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6z83rrBFZFavFZhMr0zzB3","All That Matters (feat. Troels Abrahamsen)","Kölsch, Troels Abrahamsen","The Electronic Music Anthology : Techno","1","40","450160","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1Yt7ztGzUzzuNH48DulcXP","Forget - George FitzGerald Remix","Boxed In, George FitzGerald","Forget (George FitzGerald Remix)","1","1","354893","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:30uhVOQxnH9ZgmWBrMb12X","618 - Kölsch Mix","Gui Boratto, Kölsch","618","1","1","441239","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5oBIlTF6fsPBLspWInl0mH","Vertigo","Mobius Strum, Cari Golden","Synths and Notes 24","1","3","531339","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6fvZJ1e7tuBRmwnZDEzGdw","You Got to Love Me","DAVID AUGUST","Faze #49: MÖWE","1","5","359166","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2s5LQ9uMNXDBx0YTLfF171","Before I Lose Control - Kaiserdisco Retouch","Betoko","Kaiserdisco Presents KD Music, Vol. 2","1","1","551311","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:237aXqJWsDkPJLgErwS6Ag","Insane","Dashdot, Korvo, Ashibah","Insane","1","1","373997","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1VivLRrhAMcgibxr5ExPqF","Climbing Trees - Original Mix","Justin Jay, Josh Taylor","Make You Mine EP","1","2","526825","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3YV5IoPYu8PXxqnyfgvIv2","New Morning - The Micronaut Remix","Monolink, Acid Pauli, The Micronaut","The End","1","4","384134","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6gJ4DuCPozEuN9myUxvRMt","First Time","illusionize, DJ Glen","First Time","1","1","184000","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:7BOQEVXrxhHUpR0RJBm4t1","Listen To Me - Cassian Remix","Bob Moses, Cassian","Battle Lines [Remixed]","1","1","278082","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:7ltfsx1rWZjk8qY6u6z8u1","Frozen - Rodriguez Jr. Remix","Monolink, Rodriguez Jr.","Frozen (Rodriguez Jr. Remix)","1","1","337679","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3rPlPx628ylDxGTfo7V491","Turning Point - Original Mix","Karmon","Turning Point EP","1","1","418612","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5OKoDYrRmSbPJAGxdN8UO3","Swallow","Monolink","Amniotic","1","7","266280","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3FK7LArBVR84KYvhasZ20B","For The People","Robosonic, EPMD","For The People","1","1","196757","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4C0PqltKur5SJW7uWI9eOl","Raining Again","Betoko","Wowshit","1","3","488269","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:62dWJq7A2vjDGGAKzW6tgZ","Heater - Tube & Berger Remix","Samim, Tube & Berger","Heater (Tube & Berger Remix)","1","2","415125","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5v6TttdMtbvJ7nIJ4gPaaV","Blame - Terrace Dub","Gorgon City, Josh Barry","Escape - EP (Terrace Dubs)","1","1","233320","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1pVyrFdESzkRI8B0GDSFoj","This Time - Gorge Remix","Lovebirds, Novika, Gorge","Synths and Notes 12","1","2","461264","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:18CUaEVCuARS6dySmy4VN2","Break The Fall","Kyle Watson, GRANDMA","Break The Fall","1","1","193048","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2alCkmpVrLDrIKcYSmuHbE","It's A Lot","Goom Gum","It's A Lot","1","1","196346","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2ng0DafMn7xw3JnzF1Zzmi","Jolean","Get Real, Claude VonStroke, Green Velvet","Jolean","1","1","193602","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5DoIyzwIPlA8bCRXnKJzvt","This Is House","Victor Lou","This Is House","1","1","222195","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3LP83bTgjcYXcf4rxRBmyv","Sleepwalking","Elderbrook","Old Friend","1","2","185505","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:01fVbxyW9y2oKdXvg56uE5","Soul Sacrifice","Dombresky","Soul Sacrifice","1","1","232211","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3vWtVy3fjfNzqQh7Je4l7Z","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Vintage Culture & Bruno Be Remix","Martin Garrix, Macklemore, Fall Out Boy, Vintage Culture, Bruno Be","2019 Remixed","1","3","195799","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1VJgMkxFY3JSgiUWZNeycd","Until the Sun Needs to Rise","RÜFÜS DU SOL","Bloom","1","9","292044","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5o8JBW1a4MnsihIb1hlKED","Our Lovesong - Deep Cure Remix","Deepflected","Our Lovesong","1","1","490631","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:53Iw4nB5NqQxWPdOB5cDLB","Hiding - Extended Mix","Icarus","Hiding","1","2","479970","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5T15D8wuFkZmGzLRQmiTxa","Rearrange My Mind - Nicole Moudaber Remix","Monolink, Nicole Moudaber","Rearrange My Mind","1","2","496573","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1jr2r7JrvVFbk5L3wnvWnu","Catching Glory - Original Mix","Eddy M","Catching Glory","1","1","363328","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:55hVKNPeaAOwtUSedwGnwb","I See Lights - Karmon Remix","Jimmy & Fred, Karmon","I See Lights","1","2","469930","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6oBxQU2PvEAmP3u1JINvQM","No Turning Back","Gui Boratto","Take My Breath Away","1","5","462813","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5gCRkpnL2MBKpUqXLeMrA9","Afro Sambroso - Rampa Version","Lokkhi Terra, Dele Sosimi, Francesco Chiocci, Rampa","Version","1","2","329756","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4znhpvJehdM1v5SWx5BCT3","In My Arms (Extended Mix)","Purple Disco Machine","In My Arms","1","2","372524","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0j2H1OTrRbeLTcNqtmLOme","Eye I Eye - Original Mix","Claude VonStroke","CaliFuture","1","2","394116","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1O5rnOLvS9VBerAE5LS0YP","True","Monte","Jeudi's Friends, Vol. 1","1","1","438578","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5uFW5845UIA9YZlEX0VW3F","I Wanna Be With You - Original Mix","Miguel Campbell","Theories Of A Different Mind","1","2","251803","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3jWiIKnouvULIT1oFzfEr0","Ortus","Adana Twins","Flower of Cane","1","2","366561","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:62NdexgYwtBHeisfVKINIn","Glass Elevator - Dimuth K Remix","Simply City, Dimuth K","Glass Elevator","1","1","509268","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:50Lf1pAMJqgnERsUK1hzG6","Sleepwalking","Elderbrook","Sleepwalking","1","1","185505","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5zkysmkeP3EUQfhsA47Qvo","Ass on the Dancefloor - Original Mix","Supernova, Gene Farris","Ass on the Dancefloor","1","1","435715","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4G8bh5gfQXjtLNMpbQSfnI","Radian - Cercle Version","Rodriguez Jr., RJLA, Liset Alea","Radio","1","2","437765","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6j0ao2DgHem5dpnGeHwufi","Walking Away","Mind Against","Walking Away","1","1","425906","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4P7mJtzehLCPAa5kk7Jb36","Sinner","Monolink","Sinner","1","2","463034","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0h2Cs8MYA1OEEw3Febrf3Z","Forbidden","Dwson, Sio","Forbidden","1","1","376771","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2x4i2WnE05D2Z7yEeytmPr","Love Song","Duke Dumont","Love Song","1","1","348456","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5OrLHDurip3w6QxnFNWqSw","Can't Do Without You (Tale of Us & Mano Le Tough Remix)","Caribou","Can't Do Without You (Tale of Us & Mano Le Tough Remix)","1","1","456978","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5jpe3La1qz7jKxTRv85JE9","Retrida","Angelov","Cabora EP","1","1","499208","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1aeT3lAmQXTLtIKf6qm3W0","Don't Call Me Baby - Patrick Topping Remix","Madison Avenue, Patrick Topping","Don't Call Me Baby [20th Anniversary Edition (Part 2)]","1","3","409500","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:0ZbsibQtb9M2N33y6FcyFh","Innerbloom (Lane 8 Remix)","RÜFÜS DU SOL, Lane 8","Innerbloom (The Remixes)","1","1","435483","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:20OvtcB4riRmoXeGoyr5UA","Primative People - Tale Of Us Remix","Mano Le Tough, Tale Of Us","Changing Days Remixes","1","1","426782","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5SfNHPVnhwlxmLhNI7w5QA","Let You Go - Framewerk Remix","Tone Fiction, Naomi Sutherland, Framewerk","Let You Go","1","3","432786","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:4z2z0IwVDSLWAvTm022hAr","Sambal","Aeroplane, Purple Disco Machine","Sambal","1","1","205975","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3vGC0wA2qINVAqz2aBmRiZ","Turbulent Times - Armonica Remix","Dele Sosimi","Turbulent Times (Armonica Remix)","1","1","487544","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3UKvqmqfRKNOprowMABQd6","Your Love Will Set You Free (C2's Set U Free Remix)","Caribou, Carl Craig, C2","Your Love Will Set You Free (C2's Set U Free Remix)","1","1","402099","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3hL4XmNfqWcqngSYaMgFR6","The Giver (Reprise)","Duke Dumont","The Giver (Reprise)","1","1","195756","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:3dXl4Tiea3VLlacmKr5o3n","Good to You","Claptone","Cream","1","2","394460","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:6TR0FGw4zhlGbQALN065AI","Breathe","CamelPhat, Cristoph, Jem Cooke","Breathe","1","1","194232","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1nzFHScRP5kTZNI2dboy7a","Don't Stop The Dance - Todd Terje Remix","Bryan Ferry, Todd Terje","Don't Stop The Dance (Remixes)","1","5","624933","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:10bXjlTn3To4ncloizp33V","Rapido","Dee Montero","Headspace EP","1","7","508478","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:2b6Qg13iooGb1LnBFwrtcH","After Earth","Ben Böhmer","Morning Falls EP","1","5","457301","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:5MTdwxIQXTBGrOARp92kf9","So Much Love - Original Club Mix","Fedde Le Grand","So Much Love","1","2","464979","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
"spotify:track:1hxapu1ixahRVSZ29fK2Yy","Before I Lose Control - Radio Edit","Betoko","Before I Lose Control","1","1","218775","spotify:user:2g2dl6rbonf8oy5edsyjy7s6w","2020-04-25T00:39:02Z"
